NORAD_CAT_ID,OBJECT_NAME,TLE_LINE1,TLE_LINE2,EPOCH
45744,STARLINK-1500,1 45744C 20038Q   26210.05118056  .00060802  00000+0  14166-2 0  2105,2 45744  53.0324 246.0692 0003357  12.4320 350.3565 15.41646846    15,2026-07-29 04:38:21
45746,STARLINK-1504,1 45746C 20038S   26210.03937500  .00007132  00000+0  78080-4 0  2102,2 45746  53.0170 175.4081 0002478  34.4751  89.7241 15.62629874    17,2026-07-29 04:38:21
45747,STARLINK-1506,1 45747C 20038T   26210.01993056  .00066290  00000+0  22504-2 0  2107,2 45747  53.0744 266.8195 0003921   0.9484  65.8797 15.29915187    10,2026-07-29 04:38:21
45751,STARLINK-1464,1 45751C 20038X   26210.03520833  .00107930  00000+0  14317-2 0  2103,2 45751  53.0434 244.6170 0000870 112.3902  26.1962 15.57567167    17,2026-07-29 04:38:21
45754,STARLINK-1477,1 45754C 20038AA  26210.01020833  .00049021  00000+0  21467-2 0  2109,2 45754  53.0437 287.0607 0001683   9.3224  80.6503 15.21477188    14,2026-07-29 04:38:21
45755,STARLINK-1478,1 45755C 20038AB  26210.05256944  .00093426  00000+0  55586-3 0  2106,2 45755  53.0410 222.6651 0004669  44.3767 108.4951 15.77214985    19,2026-07-29 04:38:21
45759,STARLINK-1493,1 45759C 20038AF  26210.03798611  .00088799  00000+0  71278-3 0  2103,2 45759  53.0420 234.5183 0001945 125.5503 233.3534 15.70281962    17,2026-07-29 04:38:21
45764,STARLINK-1502,1 45764C 20038AL  26210.04979167  .00084029  00000+0  69618-3 0  2104,2 45764  53.0401 238.7276 0004329  38.5945 220.7473 15.69512618    18,2026-07-29 04:38:21
45772,STARLINK-1470,1 45772C 20038AU  26210.03798611  .00056195  00000+0  14254-2 0  2103,2 45772  53.0394 232.4073 0001930  48.3392 104.5259 15.39084806    15,2026-07-29 04:38:21
45773,STARLINK-1482,1 45773C 20038AV  26210.02062500  .00078405  00000+0  17958-2 0  2106,2 45773  53.1532 248.5419 0001289  46.2537 102.2947 15.42157605    19,2026-07-29 04:38:21
45780,STARLINK-1496,1 45780C 20038BC  26210.01715278  .00089969  00000+0  58232-3 0  2108,2 45780  53.0402 207.3651 0006499  46.9299 108.5560 15.75292487    17,2026-07-29 04:38:21
45786,STARLINK-1513,1 45786C 20038BJ  26210.00812500  .00075199  00000+0  23592-2 0  2109,2 45786  53.1578 253.5868 0002025  60.6620  34.8065 15.32451482    19,2026-07-29 04:38:21
46027,STARLINK-1522,1 46027C 20055A   26209.99493056  .00042578  00000+0  22426-2 0  2092,2 46027  53.0587 206.5091 0001598  80.7368 348.7520 15.15077746    10,2026-07-29 04:38:21
46028,STARLINK-1523,1 46028C 20055B   26210.05881944  .00021332  00000+0  63819-3 0  2108,2 46028  53.1579 189.3229 0005128  51.6879 324.2584 15.33973845    15,2026-07-29 04:38:21
46029,STARLINK-1526,1 46029C 20055C   26210.02826389 -.00009039  00000+0 -29066-3 0  2106,2 46029  53.1584 189.7500 0001319  95.6571 359.9250 15.31707169    10,2026-07-29 04:38:21
46032,STARLINK-1555,1 46032C 20055F   26210.06368056 -.00022633  00000+0 -72790-3 0  2103,2 46032  53.1585 189.5937 0001372  99.0544 269.0708 15.31709516    11,2026-07-29 04:38:21
46033,STARLINK-1556,1 46033C 20055G   26209.99284722  .00006219  00000+0  19999-3 0  2091,2 46033  53.1571 189.9143 0001340  90.8762 349.3026 15.31696754    10,2026-07-29 04:38:21
46034,STARLINK-1557,1 46034C 20055H   26210.00118056  .00000702  00000+0  22584-4 0  2100,2 46034  53.1575 189.9385 0001351  95.8354 338.8440 15.31701003    14,2026-07-29 04:38:21
46035,STARLINK-1558,1 46035C 20055J   26210.01229167 -.00003811  00000+0 -12253-3 0  2105,2 46035  53.1585 189.9579 0001309  89.2420 329.4763 15.31708626    17,2026-07-29 04:38:21
46036,STARLINK-1560,1 46036C 20055K   26210.06437500 -.00022115  00000+0 -71084-3 0  2108,2 46036  53.1571 189.6711 0001383  96.3157 352.6107 15.31726951    17,2026-07-29 04:38:21
46039,STARLINK-1569,1 46039C 20055N   26210.00256944 -.00000268  00000+0 -86109-5 0  2107,2 46039  53.1577 189.8660 0001419  87.8909 328.7704 15.31696180    18,2026-07-29 04:38:21
46043,STARLINK-1582,1 46043C 20055S   26210.01229167 -.00005179  00000+0 -16653-3 0  2101,2 46043  53.1575 189.1266 0001358  89.6202 333.4530 15.31708071    17,2026-07-29 04:38:21
46045,STARLINK-1591,1 46045C 20055U   26210.04979167 -.00014712  00000+0 -47312-3 0  2107,2 46045  53.1572 189.6481 0001208  87.8388  49.3576 15.31708534    16,2026-07-29 04:38:21
46047,STARLINK-1524,1 46047C 20055W   26210.04979167 -.00024138  00000+0 -77627-3 0  2104,2 46047  53.1580 176.2509 0001525  98.7367 340.4877 15.31710768    11,2026-07-29 04:38:21
46048,STARLINK-1527,1 46048C 20055X   26210.04284722 -.00023816  00000+0 -76602-3 0  2105,2 46048  53.1578 176.2631 0001235  88.8261 337.7889 15.31706827    19,2026-07-29 04:38:21
46051,STARLINK-1540,1 46051C 20055AA  26210.04215278 -.00022060  00000+0 -70949-3 0  2107,2 46051  53.1568 176.4781 0001267  94.5361  45.2411 15.31709151    15,2026-07-29 04:38:21
46053,STARLINK-1543,1 46053C 20055AC  26210.06159722 -.00023584  00000+0 -75826-3 0  2103,2 46053  53.1577 176.1954 0001303 101.0616 300.4233 15.31718983    15,2026-07-29 04:38:21
46054,STARLINK-1548,1 46054C 20055AD  26210.01229167 -.00015991  00000+0 -51423-3 0  2100,2 46054  53.1565 176.4989 0001235  87.3591 324.8958 15.31710286    18,2026-07-29 04:38:21
46055,STARLINK-1554,1 46055C 20055AE  26210.04006944 -.00017657  00000+0 -56778-3 0  2109,2 46055  53.1582 176.3134 0001289  98.7664 209.6337 15.31711647    18,2026-07-29 04:38:21
46058,STARLINK-1564,1 46058C 20055AH  26210.01993056 -.00019040  00000+0 -61223-3 0  2107,2 46058  53.1590 177.8324 0001373 103.9522 270.4688 15.31712926    19,2026-07-29 04:38:21
46059,STARLINK-1570,1 46059C 20055AJ  26210.03520833 -.00022203  00000+0 -71410-3 0  2103,2 46059  53.1566 176.2168 0001438  90.4106  36.9871 15.31708205    16,2026-07-29 04:38:21
46060,STARLINK-1572,1 46060C 20055AK  26210.03104167 -.00017569  00000+0 -59234-3 0  2102,2 46060  53.1573 177.5983 0001144  84.7341  58.2424 15.30189213    18,2026-07-29 04:38:21
46061,STARLINK-1573,1 46061C 20055AL  26210.02062500 -.00016533  00000+0 -53155-3 0  2102,2 46061  53.1578 176.2537 0001391 101.9312  22.1690 15.31715727    10,2026-07-29 04:38:21
46063,STARLINK-1577,1 46063C 20055AN  26210.04423611 -.00024358  00000+0 -78344-3 0  2101,2 46063  53.1576 176.1371 0001620  88.2742  11.8008 15.31707974    17,2026-07-29 04:38:21
46064,STARLINK-1583,1 46064C 20055AP  26210.05326389 -.00023809  00000+0 -76564-3 0  2109,2 46064  53.1584 176.5987 0001572  91.9384 340.4422 15.31713636    16,2026-07-29 04:38:21
46066,STARLINK-1525,1 46066C 20055AR  26210.03243056  .00133550  00000+0  24172-2 0  2108,2 46066  53.0478 151.4022 0002617  68.4806 183.3725 15.48990282    12,2026-07-29 04:38:21
46070,STARLINK-1536,1 46070C 20055AV  26210.05187500 -.00025061  00000+0 -80591-3 0  2103,2 46070  53.1568 163.9899 0001398 103.0611 314.5562 15.31714327    16,2026-07-29 04:38:21
46073,STARLINK-1542,1 46073C 20055AY  26210.02201389 -.00023961  00000+0 -77045-3 0  2102,2 46073  53.1582 167.0979 0001483  96.7602  21.6215 15.31716630    12,2026-07-29 04:38:21
46074,STARLINK-1549,1 46074C 20055AZ  26210.04979167  .00008892  00000+0  25365-3 0  2103,2 46074  53.0471 163.0090 0002698  84.9059 312.0064 15.35481676    15,2026-07-29 04:38:21
46075,STARLINK-1551,1 46075C 20055BA  26210.03937500 -.00023194  00000+0 -74596-3 0  2102,2 46075  53.1574 163.9868 0001376  92.5611 305.7084 15.31709258    10,2026-07-29 04:38:21
46076,STARLINK-1552,1 46076C 20055BB  26210.02340278 -.00023639  00000+0 -76029-3 0  2109,2 46076  53.1574 163.6425 0001474  91.1169 296.5137 15.31708634    12,2026-07-29 04:38:21
46077,STARLINK-1559,1 46077C 20055BC  26210.04979167  .00033313  00000+0  74005-3 0  2107,2 46077  53.0207 128.9524 0004096  84.6988 333.1811 15.43078260    13,2026-07-29 04:38:21
46079,STARLINK-1566,1 46079C 20055BE  26210.02756944 -.00023110  00000+0 -74319-3 0  2107,2 46079  53.1570 163.4770 0001291  88.0913 296.8729 15.31711970    18,2026-07-29 04:38:21
46080,STARLINK-1568,1 46080C 20055BF  26210.02756944  .00095165  00000+0  12160-2 0  2101,2 46080  53.0556  72.3530 0002215 167.8687  33.3599 15.58565597    16,2026-07-29 04:38:21
46082,STARLINK-1578,1 46082C 20055BH  26210.05256944 -.00020261  00000+0 -65153-3 0  2109,2 46082  53.1573 163.8795 0001255  86.9874  51.6574 15.31712253    19,2026-07-29 04:38:21
46083,STARLINK-1579,1 46083C 20055BJ  26210.02062500 -.00022745  00000+0 -73151-3 0  2106,2 46083  53.1578 163.5599 0001284  81.8699 316.1807 15.31709484    15,2026-07-29 04:38:21
46129,STARLINK-1623,1 46129C 20057N   26210.04562500  .00406040  00000+0  10746-2 0  2108,2 46129  53.0316 276.1516 0008792 352.8255 172.2057 15.93678202    14,2026-07-29 04:38:21
46141,STARLINK-1596,1 46141C 20057AA  26210.05187500  .00122830  00000+0  10743-2 0  2105,2 46141  53.0301 265.5800 0003536 338.0204 266.6686 15.68182177    10,2026-07-29 04:38:21
46142,STARLINK-1597,1 46142C 20057AB  26210.04979167  .00315040  00000+0  93684-3 0  2106,2 46142  53.0352 316.2692 0009896 326.4026 165.6108 15.91487116    12,2026-07-29 04:38:21
46146,STARLINK-1608,1 46146C 20057AF  26210.03034722  .00039588  00000+0  94789-3 0  2105,2 46146  53.1567   8.4573 0002617 155.9769 128.2548 15.40842834    15,2026-07-29 04:38:21
46159,STARLINK-1595,1 46159C 20057AU  26210.04770833  .00226120  00000+0  84424-3 0  2105,2 46159  53.0353 320.1301 0007382 320.3012 167.3341 15.87071813    14,2026-07-29 04:38:21
46160,STARLINK-1598,1 46160C 20057AV  26210.02756944  .00186680  00000+0  79407-3 0  2103,2 46160  53.0405 306.8840 0008808 350.7163 299.4326 15.84389163    18,2026-07-29 04:38:21
46167,STARLINK-1626,1 46167C 20057BC  26210.02062500  .00279040  00000+0  80623-3 0  2103,2 46167  53.0344 314.5132 0011361 334.8253 148.4096 15.92029974    15,2026-07-29 04:38:21
46173,STARLINK-1640,1 46173C 20057BJ  26210.01368056  .00255850  00000+0  93230-3 0  2105,2 46173  53.0354 321.2628 0007849 322.3656 159.2176 15.87542378    14,2026-07-29 04:38:21
46174,STARLINK-1641,1 46174C 20057BK  26210.03381944  .00132730  00000+0  10238-2 0  2106,2 46174  53.0439 317.4962 0006583 335.9657 158.9495 15.71181224    14,2026-07-29 04:38:21
46329,STARLINK-1695,1 46329C 20062E   26210.02687500  .00323680  00000+0  88759-3 0  2100,2 46329  53.0358 357.3110 0010612 313.1543  98.9188 15.93017448    16,2026-07-29 04:38:21
46342,STARLINK-1762,1 46342C 20062U   26210.06645833  .00110540  00000+0  24614-2 0  2100,2 46342  53.1519  68.2135 0002750  67.6298  49.5494 15.42978853    10,2026-07-29 04:38:21
46348,STARLINK-1553,1 46348C 20062AA  26210.02340278  .00006858  00000+0  14707-3 0  2106,2 46348  53.0357 358.3270 0001614 235.0783 184.4796 15.44145608    16,2026-07-29 04:38:21
46351,STARLINK-1646,1 46351C 20062AD  26210.04215278  .00494430  00000+0  81582-3 0  2105,2 46351  53.0284 351.9052 0009181 308.0808 212.2923 16.02046774    13,2026-07-29 04:38:21
46352,STARLINK-1653,1 46352C 20062AE  26209.95465278  .00382840  00000+0  85912-3 0  2091,2 46352  53.0314 339.1779 0010566 337.0082  15.1362 15.96698466    17,2026-07-29 04:38:21
46353,STARLINK-1656,1 46353C 20062AF  26210.02131944  .00194230  00000+0  92423-3 0  2103,2 46353  53.0377  24.6694 0005833 293.9137  96.7763 15.82052713    15,2026-07-29 04:38:21
46355,STARLINK-1661,1 46355C 20062AH  26210.03451389  .00070492  00000+0  15569-2 0  2102,2 46355  53.1523  68.1661 0002504  63.2013  18.1310 15.43241073    13,2026-07-29 04:38:21
46357,STARLINK-1666,1 46357C 20062AK  26209.71229167  .05784400  00000+0  12135-2 0  2094,2 46357  53.0181 348.4182 0015637 305.5292   9.4634 16.29727344    15,2026-07-29 04:38:21
46375,STARLINK-1724,1 46375C 20062BD  26210.04979167  .00178350  00000+0  85871-3 0  2100,2 46375  53.0189 310.7333 0005826   6.9017 275.2899 15.81808052    18,2026-07-29 04:38:21
46383,STARLINK-1770,1 46383C 20062BM  26209.91437500  .00170400  00000+0  56094-3 0  2094,2 46383  53.0345 332.0640 0005551 351.7593 336.2602 15.89638372    18,2026-07-29 04:38:21
46384,STARLINK-1771,1 46384C 20062BN  26209.99770833  .00073379  00000+0  63417-3 0  2096,2 46384  53.0358  19.6947 0001220 309.9059  87.5750 15.68506277    17,2026-07-29 04:38:21
46537,STARLINK-1672,1 46537C 20070F   26210.05465278  .00100160  00000+0  63320-3 0  2102,2 46537  53.0378 168.5576 0004549  87.2560 352.7620 15.75840588    18,2026-07-29 04:38:21
46553,STARLINK-1664,1 46553C 20070X   26210.01298611  .00053817  00000+0  61023-3 0  2105,2 46553  53.0394 176.5735 0001803 119.1567  52.8070 15.61707895    17,2026-07-29 04:38:21
46556,STARLINK-1676,1 46556C 20070AA  26210.03659722  .00217810  00000+0  78017-3 0  2100,2 46556  53.0298 168.9437 0003958 103.1152  29.9802 15.87946824    16,2026-07-29 04:38:21
46562,STARLINK-1714,1 46562C 20070AG  26210.06090278  .00222690  00000+0  87914-3 0  2103,2 46562  53.0309 139.8643 0001858 120.6616 358.4260 15.85978549    13,2026-07-29 04:38:21
46563,STARLINK-1730,1 46563C 20070AH  26210.03104167  .00068277  00000+0  55249-3 0  2109,2 46563  53.0209 156.5777 0006934  72.4977 136.8140 15.70066606    12,2026-07-29 04:38:21
46582,STARLINK-1728,1 46582C 20070BC  26210.01854167  .00351380  00000+0  92096-3 0  2101,2 46582  53.0260 146.4083 0004761 108.2063  98.2432 15.93939104    10,2026-07-29 04:38:21
46674,STARLINK-1718,1 46674C 20073E   26210.06854167  .00289230  00000+0  84990-3 0  2109,2 46674  53.0343 247.5257 0011177  12.7410 212.9402 15.91704692    16,2026-07-29 04:38:21
46685,STARLINK-1781,1 46685C 20073R   26210.06437500  .00256580  00000+0  96162-3 0  2105,2 46685  53.0359 264.3928 0008500  13.0178 157.8070 15.86963720    19,2026-07-29 04:38:21
46698,STARLINK-1797,1 46698C 20073AE  26210.01854167  .00158970  00000+0  89969-3 0  2107,2 46698  53.0338 234.0314 0002785  15.0193 167.5154 15.78310682    16,2026-07-29 04:38:21
46702,STARLINK-1802,1 46702C 20073AJ  26210.04840278  .00095833  00000+0  21304-2 0  2100,2 46702  53.1536 274.3779 0002273   4.7756 183.0822 15.43036709    19,2026-07-29 04:38:21
46705,STARLINK-1805,1 46705C 20073AM  26210.03868056  .00220860  00000+0  95389-3 0  2101,2 46705  53.0377 268.2869 0007646   5.1855 109.1749 15.84069680    16,2026-07-29 04:38:21
46706,STARLINK-1807,1 46706C 20073AN  26209.95326389  .00031890  00000+0  92947-3 0  2097,2 46706  53.0559 291.4905 0001689 314.4655 156.1918 15.34798967    15,2026-07-29 04:38:21
46709,STARLINK-1810,1 46709C 20073AR  26210.03104167  .00198650  00000+0  13976-2 0  2103,2 46709  53.0346 263.6892 0004422 348.5588 253.9029 15.73330086    15,2026-07-29 04:38:21
46718,STARLINK-1821,1 46718C 20073BA  26210.02965278  .00164440  00000+0  20337-2 0  2109,2 46718  53.0392 270.2406 0007418 346.4288 251.1100 15.59359434    15,2026-07-29 04:38:21
46723,STARLINK-1826,1 46723C 20073BF  26210.04631944  .00915830  00000+0  10283-2 0  2103,2 46723  53.0300 194.2836 0005008  23.7208  43.5747 16.08132190    15,2026-07-29 04:38:21
46725,STARLINK-1828,1 46725C 20073BH  26210.03381944  .00170700  00000+0  99000-3 0  2100,2 46725  53.0442 261.8244 0003165  43.6248 292.3514 15.77757893    19,2026-07-29 04:38:21
46727,STARLINK-1830,1 46727C 20073BK  26210.05743056  .00309240  00000+0  86513-3 0  2108,2 46727  53.0273 203.0748 0009026  41.1341  86.1407 15.92673660    15,2026-07-29 04:38:21
46743,STARLINK-1892,1 46743C 20074E   26209.99076389  .00281280  00000+0  92928-3 0  2094,2 46743  53.0336 318.1494 0011351 337.0800 138.9782 15.89424748    19,2026-07-29 04:38:21
46782,STARLINK-1835,1 46782C 20074AV  26210.06645833  .00297640  00000+0  89681-3 0  2104,2 46782  53.0332 292.9468 0010645 348.4457 245.8916 15.91228398    10,2026-07-29 04:38:21
46786,STARLINK-1893,1 46786C 20074AZ  26209.98520833  .00184450  00000+0  87895-3 0  2096,2 46786  53.0402 291.2575 0009086 349.7306  19.6199 15.81987642    10,2026-07-29 04:38:21
46794,STARLINK-1942,1 46794C 20074BH  26210.03659722  .00158090  00000+0  76823-3 0  2105,2 46794  53.0371 322.8863 0008261 330.6254 148.1248 15.81593167    18,2026-07-29 04:38:21
47122,STARLINK-1777,1 47122C 20088A   26210.04979167  .00143910  00000+0  76405-3 0  2106,2 47122  53.0434 309.4158 0007472 343.5548 301.6266 15.79689132    15,2026-07-29 04:38:21
47126,STARLINK-1812,1 47126C 20088E   26209.99840278  .00040877  00000+0  16846-2 0  2090,2 47126  53.0937  12.8302 0000236 190.4812 164.4168 15.23538728    16,2026-07-29 04:38:21
47135,STARLINK-1845,1 47135C 20088P   26210.06576389  .00221370  00000+0  10003-2 0  2109,2 47135  53.0400 299.9808 0007660 358.7009 345.1879 15.83117868    16,2026-07-29 04:38:21
47143,STARLINK-1856,1 47143C 20088X   26210.05256944  .00163170  00000+0  90148-3 0  2101,2 47143  53.0442 299.8879 0004345 332.2055  87.4463 15.78833996    19,2026-07-29 04:38:21
47157,STARLINK-1871,1 47157C 20088AM  26210.01159722  .00039369  00000+0  94553-3 0  2104,2 47157  53.1555 355.5887 0001255 126.2783  23.2460 15.40753884    16,2026-07-29 04:38:21
47158,STARLINK-1873,1 47158C 20088AN  26210.02479167  .00548120  00000+0  86117-3 0  2101,2 47158  53.0328 284.7871 0014479 351.9476 234.4547 16.02710320    17,2026-07-29 04:38:21
47171,STARLINK-1888,1 47171C 20088BB  26210.02270833  .00156200  00000+0  81001-3 0  2106,2 47171  53.0443 307.2027 0007343 343.3917  27.6787 15.80198871    15,2026-07-29 04:38:21
47178,STARLINK-1912,1 47178C 20088BJ  26210.00465278  .00223500  00000+0  74321-3 0  2105,2 47178  53.0406 301.7753 0010522 344.9337 302.4200 15.89341373    12,2026-07-29 04:38:21
47179,STARLINK-1913,1 47179C 20088BK  26210.04145833  .00028704  00000+0  73708-3 0  2109,2 47179  53.1571   7.2890 0001689 173.0081 153.0954 15.38726565    18,2026-07-29 04:38:21
47351,STARLINK-2017,1 47351C 21005C   26210.03243056 -.00035374  00000+0 -11380-2 0  2106,2 47351  53.1583  75.9746 0001225  78.0454  92.2230 15.31705063    13,2026-07-29 04:38:21
47352,STARLINK-2034,1 47352C 21005D   26210.03451389 -.00098700  00000+0 -31754-2 0  2106,2 47352  53.1595 115.0308 0001259  85.9969 147.4929 15.31736522    14,2026-07-29 04:38:21
47353,STARLINK-2045,1 47353C 21005E   26210.03937500  .00011293  00000+0  36339-3 0  2106,2 47353  53.1594  62.9361 0001208  89.2620 242.9310 15.31676386    14,2026-07-29 04:38:21
47354,STARLINK-2046,1 47354C 21005F   26210.05604167 -.00030353  00000+0 -97649-3 0  2100,2 47354  53.1594  86.1834 0001467  78.0724 262.5393 15.31703558    17,2026-07-29 04:38:21
47355,STARLINK-2047,1 47355C 21005G   26210.05395833 -.00002252  00000+0 -72456-4 0  2105,2 47355  53.1594  73.2046 0001145  78.8420  87.2919 15.31690065    18,2026-07-29 04:38:21
47356,STARLINK-2049,1 47356C 21005H   26210.03590278 -.00059730  00000+0 -19213-2 0  2107,2 47356  53.1603  99.2702 0001345  78.8145  56.4865 15.31723496    16,2026-07-29 04:38:21
47357,STARLINK-2050,1 47357C 21005J   26210.01090278 -.00121480  00000+0 -39055-2 0  2109,2 47357  53.1579 125.2987 0001451  86.4616 336.0976 15.31769196    17,2026-07-29 04:38:21
47358,STARLINK-2055,1 47358C 21005K   26209.99076389  .00023319  00000+0  70015-3 0  2092,2 47358  53.1573  99.6788 0002505 101.0426 340.6040 15.33869494    16,2026-07-29 04:38:21
47361,STARLINK-2071,1 47361C 21005N   26210.01923611 -.00091786  00000+0 -29518-2 0  2108,2 47361  53.1599  99.8140 0001359  88.5588 336.4470 15.31745864    18,2026-07-29 04:38:21
47362,STARLINK-2076,1 47362C 21005P   26210.04423611  .00019972  00000+0  49619-3 0  2107,2 47362  53.1569 122.0624 0005729  80.3493 338.5502 15.39721755    12,2026-07-29 04:38:21
47366,STARLINK-2081,1 47366C 21005T   26210.05048611 -.00074410  00000+0 -23937-2 0  2109,2 47366  53.1573 124.8229 0001243  84.6152 224.1042 15.31727820    18,2026-07-29 04:38:21
47367,STARLINK-2082,1 47367C 21005U   26210.03381944 -.00129130  00000+0 -41515-2 0  2109,2 47367  53.1595 124.9771 0001353  87.1718 309.5072 15.31774843    12,2026-07-29 04:38:21
47368,STARLINK-2084,1 47368C 21005V   26210.02131944 -.00071785  00000+0 -23094-2 0  2106,2 47368  53.1581 124.8755 0001143  96.5288 358.1148 15.31724424    16,2026-07-29 04:38:21
47371,STARLINK-2088,1 47371C 21005Y   26210.06229167 -.00097415  00000+0 -31330-2 0  2109,2 47371  53.1576 128.5255 0001310  91.7809 200.3031 15.31746175    18,2026-07-29 04:38:21
47373,STARLINK-2092,1 47373C 21005AA  26210.02340278 -.00104700  00000+0 -33666-2 0  2104,2 47373  53.1586 124.8479 0001413  86.0823 330.4285 15.31757388    19,2026-07-29 04:38:21
